#Sources:
#primes: http://www-star.fnal.gov/ugriz/Filters/response.html
#SDSS ugriz: http://www.sdss.org/dr5/instruments/imager/index.html#filters

Band i
8690.0	0.0143
8700.0	0.0122
8710.0	0.0107
8720.0	0.0093
8730.0	0.0079
8740.0	0.0068
8750.0	0.0056
8760.0	0.0048
8770.0	0.0041
8780.0	0.0038
8790.0	0.0032
8800.0	0.0028
8810.0	0.0022
8820.0	0.0016
8830.0	0.0014
8840.0	0.0016
8850.0	0.0016
8860.0	0.0012
8870.0	0.001
8880.0	0.0012
8890.0	0.001
8900.0	0.0002
8910.0	0.0002
8920.0	0.0003
8930.0	0.0003
8940.0	0.0006
8950.0	0.0007
8960.0	0.0004
8970.0	0.0006
8980.0	0.0009
8990.0	0.0006
9000.0	0.0003
9010.0	0.0


Band u'
2950.0	0.0
2960.0	0.0
2970.0	0.0
2980.0	2e-05
2990.0	8e-05
3000.0	0.0003
3010.0	0.00079
3020.0	0.0018
3030.0	0.00372
3040.0	0.00662
3050.0	0.01146
3060.0	0.01929
3070.0	0.03096
3080.0	0.04721
3090.0	0.06691
3100.0	0.08859
3110.0	0.1125
3120.0	0.1405
3130.0	0.1739
3140.0	0.2106
3150.0	0.2476
3160.0	0.2822
3170.0	0.3129
3180.0	0.34
3190.0	0.364
3200.0	0.3865
3210.0	0.4122
3220.0	0.4425
3230.0	0.474
3240.0	0.5023
3250.0	0.5249
3260.0	0.5421
3270.0	0.559
3280.0	0.5795
3290.0	0.6018
3300.0	0.623
3310.0	0.6402
3320.0	0.6524
3330.0	0.6613
3340.0	0.6702
3350.0	0.68
3360.0	0.6893
3370.0	0.6974
3380.0	0.705
3390.0	0.7133
3400.0	0.724
3410.0	0.7363
3420.0	0.7463
3430.0	0.7494
3440.0	0.7437
3450.0	0.7325
3460.0	0.722
3470.0	0.7197
3480.0	0.7285
3490.0	0.7456
3500.0	0.7646
3510.0	0.7779
3520.0	0.7787
3530.0	0.7676
3540.0	0.7526
3550.0	0.7409
3560.0	0.7375
3570.0	0.7434
3580.0	0.7556
3590.0	0.768
3600.0	0.7708
3610.0	0.76
3620.0	0.7397
3630.0	0.718
3640.0	0.7007
3650.0	0.6913
3660.0	0.6913
3670.0	0.6965
3680.0	0.701
3690.0	0.6998
3700.0	0.6875
3710.0	0.6644
3720.0	0.6351
3730.0	0.6045
3740.0	0.5768
3750.0	0.5538
3760.0	0.5346
3770.0	0.5173
3780.0	0.4993
3790.0	0.4771
3800.0	0.4497
3810.0	0.4172
3820.0	0.3809
3830.0	0.3434
3840.0	0.3059
3850.0	0.2696
3860.0	0.2351
3870.0	0.2023
3880.0	0.1711
3890.0	0.142
3900.0	0.1151
3910.0	0.09093
3920.0	0.07031
3930.0	0.05328
3940.0	0.03937
3950.0	0.02841
3960.0	0.02007
3970.0	0.01379
3980.0	0.00923
3990.0	0.00603
